Outbreak Date,mammals,birds,livestock,flocks,total_cases,total_cases_7d_avg
2022-01-12,0.0,2.0,0.0,0.0,2.0,
2022-01-13,0.0,2.0,0.0,0.0,2.0,
2022-01-14,0.0,0.0,0.0,0.0,0.0,
2022-01-15,0.0,0.0,0.0,0.0,0.0,
2022-01-16,0.0,2.0,0.0,0.0,2.0,
2022-01-17,0.0,0.0,0.0,0.0,0.0,
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
2022-01-20,0.0,37.0,0.0,0.0,37.0,5.571428571428571
2022-01-21,0.0,0.0,0.0,0.0,0.0,5.571428571428571
2022-01-22,0.0,0.0,0.0,0.0,0.0,5.571428571428571
2022-01-23,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-24,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-25,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-26,0.0,37.0,0.0,0.0,37.0,10.571428571428571
2022-01-27,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-28,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-29,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-30,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-01-31,0.0,0.0,0.0,0.0,0.0,5.285714285714286
2022-02-01,0.0,10.0,0.0,0.0,10.0,6.714285714285714
2022-02-02,0.0,1.0,0.0,0.0,1.0,1.5714285714285714
2022-02-03,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
2022-02-04,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
2022-02-05,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
2022-02-06,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
2022-02-07,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
2022-02-08,0.0,25.0,0.0,1.0,26.0,3.857142857142857
2022-02-09,0.0,23.0,0.0,0.0,23.0,7.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,7.0
2022-02-11,0.0,1.0,0.0,0.0,1.0,7.142857142857143
2022-02-12,0.0,0.0,0.0,2.0,2.0,7.428571428571429
2022-02-13,0.0,0.0,0.0,0.0,0.0,7.428571428571429
2022-02-14,0.0,0.0,0.0,0.0,0.0,7.428571428571429
2022-02-15,0.0,0.0,0.0,1.0,1.0,3.857142857142857
2022-02-16,0.0,109.0,0.0,1.0,110.0,16.285714285714285
2022-02-17,0.0,6.0,0.0,0.0,6.0,17.142857142857142
2022-02-18,0.0,4.0,0.0,1.0,5.0,17.714285714285715
2022-02-19,0.0,0.0,0.0,1.0,1.0,17.571428571428573
2022-02-20,0.0,0.0,0.0,0.0,0.0,17.571428571428573
2022-02-21,0.0,0.0,0.0,0.0,0.0,17.571428571428573
2022-02-22,0.0,0.0,0.0,1.0,1.0,17.571428571428573
2022-02-23,0.0,45.0,0.0,4.0,49.0,8.857142857142858
2022-02-24,0.0,1.0,0.0,3.0,4.0,8.571428571428571
2022-02-25,0.0,0.0,0.0,0.0,0.0,7.857142857142857
2022-02-26,0.0,6.0,0.0,0.0,6.0,8.571428571428571
2022-02-27,0.0,0.0,0.0,0.0,0.0,8.571428571428571
2022-02-28,0.0,0.0,0.0,0.0,0.0,8.571428571428571
2022-03-01,0.0,6.0,0.0,2.0,8.0,9.571428571428571
2022-03-02,0.0,6.0,0.0,1.0,7.0,3.5714285714285716
2022-03-03,0.0,0.0,0.0,0.0,0.0,3.0
2022-03-04,0.0,14.0,0.0,3.0,17.0,5.428571428571429
2022-03-05,0.0,0.0,0.0,1.0,1.0,4.714285714285714
2022-03-06,0.0,1.0,0.0,1.0,2.0,5.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,5.0
2022-03-08,0.0,35.0,0.0,3.0,38.0,9.285714285714286
2022-03-09,0.0,17.0,0.0,1.0,18.0,10.857142857142858
2022-03-10,0.0,5.0,0.0,2.0,7.0,11.857142857142858
2022-03-11,0.0,7.0,0.0,2.0,9.0,10.714285714285714
2022-03-12,0.0,0.0,0.0,2.0,2.0,10.857142857142858
2022-03-13,0.0,0.0,0.0,0.0,0.0,10.571428571428571
2022-03-14,0.0,4.0,0.0,2.0,6.0,11.428571428571429
2022-03-15,0.0,7.0,0.0,2.0,9.0,7.285714285714286
2022-03-16,0.0,27.0,0.0,1.0,28.0,8.714285714285714
2022-03-17,0.0,0.0,0.0,4.0,4.0,8.285714285714286
2022-03-18,0.0,43.0,0.0,4.0,47.0,13.714285714285714
2022-03-19,0.0,0.0,0.0,2.0,2.0,13.714285714285714
2022-03-20,0.0,0.0,0.0,2.0,2.0,14.0
2022-03-21,0.0,3.0,0.0,0.0,3.0,13.571428571428571
2022-03-22,0.0,21.0,0.0,5.0,26.0,16.0
2022-03-23,0.0,0.0,0.0,4.0,4.0,12.571428571428571
2022-03-24,0.0,34.0,0.0,4.0,38.0,17.428571428571427
2022-03-25,0.0,3.0,0.0,4.0,7.0,11.714285714285714
2022-03-26,0.0,0.0,0.0,7.0,7.0,12.428571428571429
2022-03-27,0.0,2.0,0.0,3.0,5.0,12.857142857142858
2022-03-28,0.0,44.0,0.0,2.0,46.0,19.0
2022-03-29,0.0,14.0,0.0,12.0,26.0,19.0
2022-03-30,0.0,49.0,0.0,4.0,53.0,26.0
2022-03-31,0.0,61.0,0.0,7.0,68.0,30.285714285714285
2022-04-01,0.0,17.0,0.0,6.0,23.0,32.57142857142857
2022-04-02,0.0,0.0,0.0,9.0,9.0,32.857142857142854
2022-04-03,0.0,0.0,0.0,3.0,3.0,32.57142857142857
2022-04-04,0.0,0.0,0.0,8.0,8.0,27.142857142857142
2022-04-05,0.0,22.0,0.0,18.0,40.0,29.142857142857142
2022-04-06,0.0,32.0,0.0,7.0,39.0,27.142857142857142
2022-04-07,0.0,11.0,0.0,5.0,16.0,19.714285714285715
2022-04-08,0.0,18.0,0.0,7.0,25.0,20.0
2022-04-09,0.0,0.0,0.0,4.0,4.0,19.285714285714285
2022-04-10,0.0,0.0,0.0,0.0,0.0,18.857142857142858
2022-04-11,0.0,0.0,0.0,1.0,1.0,17.857142857142858
2022-04-12,0.0,67.0,0.0,11.0,78.0,23.285714285714285
2022-04-13,0.0,0.0,0.0,8.0,8.0,18.857142857142858
2022-04-14,0.0,62.0,0.0,8.0,70.0,26.571428571428573
2022-04-15,0.0,56.0,0.0,5.0,61.0,31.714285714285715
2022-04-16,0.0,0.0,0.0,1.0,1.0,31.285714285714285
2022-04-17,0.0,0.0,0.0,0.0,0.0,31.285714285714285
2022-04-18,0.0,10.0,0.0,0.0,10.0,32.57142857142857
2022-04-19,0.0,77.0,0.0,12.0,89.0,34.142857142857146
2022-04-20,0.0,35.0,0.0,9.0,44.0,39.285714285714285
2022-04-21,0.0,33.0,0.0,6.0,39.0,34.857142857142854
2022-04-22,0.0,2.0,0.0,4.0,6.0,27.0
2022-04-23,0.0,0.0,0.0,1.0,1.0,27.0
2022-04-24,0.0,0.0,0.0,0.0,0.0,27.0
2022-04-25,0.0,2.0,0.0,4.0,6.0,26.428571428571427
2022-04-26,0.0,69.0,0.0,4.0,73.0,24.142857142857142
2022-04-27,0.0,1.0,0.0,4.0,5.0,18.571428571428573
2022-04-28,0.0,42.0,0.0,6.0,48.0,19.857142857142858
2022-04-29,0.0,30.0,0.0,10.0,40.0,24.714285714285715
2022-04-30,0.0,0.0,0.0,5.0,5.0,25.285714285714285
2022-05-01,0.0,0.0,0.0,0.0,0.0,25.285714285714285
2022-05-02,0.0,36.0,0.0,0.0,36.0,29.571428571428573
2022-05-03,0.0,43.0,0.0,11.0,54.0,26.857142857142858
2022-05-04,0.0,26.0,0.0,4.0,30.0,30.428571428571427
2022-05-05,2.0,80.0,0.0,3.0,85.0,35.714285714285715
2022-05-06,3.0,51.0,0.0,3.0,57.0,38.142857142857146
2022-05-07,0.0,0.0,0.0,2.0,2.0,37.714285714285715
2022-05-08,0.0,0.0,0.0,0.0,0.0,37.714285714285715
2022-05-09,0.0,29.0,0.0,1.0,30.0,36.857142857142854
2022-05-10,1.0,6.0,0.0,8.0,15.0,31.285714285714285
2022-05-11,5.0,7.0,0.0,6.0,18.0,29.571428571428573
2022-05-12,4.0,59.0,0.0,5.0,68.0,27.142857142857142
2022-05-13,7.0,62.0,0.0,6.0,75.0,29.714285714285715
2022-05-14,0.0,0.0,0.0,1.0,1.0,29.571428571428573
2022-05-15,0.0,0.0,0.0,0.0,0.0,29.571428571428573
2022-05-16,5.0,12.0,0.0,1.0,18.0,27.857142857142858
2022-05-17,0.0,40.0,0.0,12.0,52.0,33.142857142857146
2022-05-18,1.0,24.0,0.0,7.0,32.0,35.142857142857146
2022-05-19,1.0,37.0,0.0,6.0,44.0,31.714285714285715
2022-05-20,0.0,39.0,0.0,4.0,43.0,27.142857142857142
2022-05-21,0.0,0.0,0.0,1.0,1.0,27.142857142857142
2022-05-22,0.0,0.0,0.0,0.0,0.0,27.142857142857142
2022-05-23,0.0,24.0,0.0,2.0,26.0,28.285714285714285
2022-05-24,2.0,6.0,0.0,3.0,11.0,22.428571428571427
2022-05-25,1.0,17.0,0.0,1.0,19.0,20.571428571428573
2022-05-26,0.0,22.0,0.0,0.0,22.0,17.428571428571427
2022-05-27,3.0,19.0,0.0,1.0,23.0,14.571428571428571
2022-05-28,0.0,0.0,0.0,0.0,0.0,14.428571428571429
2022-05-29,0.0,0.0,0.0,0.0,0.0,14.428571428571429
2022-05-30,0.0,0.0,0.0,0.0,0.0,10.714285714285714
2022-05-31,2.0,28.0,0.0,1.0,31.0,13.571428571428571
2022-06-01,0.0,15.0,0.0,1.0,16.0,13.142857142857142
2022-06-02,2.0,18.0,0.0,2.0,22.0,13.142857142857142
2022-06-03,1.0,20.0,0.0,0.0,21.0,12.857142857142858
2022-06-04,0.0,0.0,0.0,0.0,0.0,12.857142857142858
2022-06-05,0.0,0.0,0.0,0.0,0.0,12.857142857142858
2022-06-06,0.0,0.0,0.0,1.0,1.0,13.0
2022-06-07,1.0,17.0,0.0,3.0,21.0,11.571428571428571
2022-06-08,2.0,32.0,0.0,1.0,35.0,14.285714285714286
2022-06-09,4.0,10.0,0.0,5.0,19.0,13.857142857142858
2022-06-10,0.0,27.0,0.0,0.0,27.0,14.714285714285714
2022-06-11,0.0,0.0,0.0,0.0,0.0,14.714285714285714
2022-06-12,0.0,0.0,0.0,0.0,0.0,14.714285714285714
2022-06-13,0.0,0.0,0.0,1.0,1.0,14.714285714285714
2022-06-14,4.0,29.0,0.0,1.0,34.0,16.571428571428573
2022-06-15,0.0,13.0,0.0,0.0,13.0,13.428571428571429
2022-06-16,0.0,11.0,0.0,0.0,11.0,12.285714285714286
2022-06-17,4.0,9.0,0.0,0.0,13.0,10.285714285714286
2022-06-18,0.0,0.0,0.0,0.0,0.0,10.285714285714286
2022-06-19,0.0,0.0,0.0,0.0,0.0,10.285714285714286
2022-06-20,0.0,0.0,0.0,0.0,0.0,10.142857142857142
2022-06-21,1.0,6.0,0.0,0.0,7.0,6.285714285714286
2022-06-22,2.0,6.0,0.0,4.0,12.0,6.142857142857143
2022-06-23,0.0,0.0,0.0,0.0,0.0,4.571428571428571
2022-06-24,2.0,26.0,0.0,1.0,29.0,6.857142857142857
2022-06-25,0.0,0.0,0.0,0.0,0.0,6.857142857142857
2022-06-26,0.0,0.0,0.0,0.0,0.0,6.857142857142857
2022-06-27,0.0,0.0,0.0,0.0,0.0,6.857142857142857
2022-06-28,0.0,5.0,0.0,0.0,5.0,6.571428571428571
2022-06-29,1.0,12.0,0.0,2.0,15.0,7.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,7.0
2022-07-01,4.0,0.0,0.0,3.0,7.0,3.857142857142857
2022-07-02,0.0,0.0,0.0,0.0,0.0,3.857142857142857
2022-07-03,0.0,0.0,0.0,0.0,0.0,3.857142857142857
2022-07-04,0.0,0.0,0.0,0.0,0.0,3.857142857142857
2022-07-05,0.0,0.0,0.0,0.0,0.0,3.142857142857143
2022-07-06,1.0,36.0,0.0,2.0,39.0,6.571428571428571
2022-07-07,1.0,9.0,0.0,1.0,11.0,8.142857142857142
2022-07-08,0.0,5.0,0.0,0.0,5.0,7.857142857142857
2022-07-09,0.0,0.0,0.0,0.0,0.0,7.857142857142857
2022-07-10,0.0,0.0,0.0,0.0,0.0,7.857142857142857
2022-07-11,6.0,26.0,0.0,0.0,32.0,12.428571428571429
2022-07-12,0.0,3.0,0.0,1.0,4.0,13.0
2022-07-13,0.0,3.0,0.0,0.0,3.0,7.857142857142857
2022-07-14,0.0,12.0,0.0,1.0,13.0,8.142857142857142
2022-07-15,0.0,11.0,0.0,1.0,12.0,9.142857142857142
2022-07-16,0.0,0.0,0.0,0.0,0.0,9.142857142857142
2022-07-17,0.0,0.0,0.0,0.0,0.0,9.142857142857142
2022-07-18,1.0,14.0,0.0,0.0,15.0,6.714285714285714
2022-07-19,0.0,2.0,0.0,3.0,5.0,6.857142857142857
2022-07-20,0.0,5.0,0.0,0.0,5.0,7.142857142857143
2022-07-21,0.0,7.0,0.0,2.0,9.0,6.571428571428571
2022-07-22,0.0,2.0,0.0,2.0,4.0,5.428571428571429
2022-07-23,0.0,0.0,0.0,0.0,0.0,5.428571428571429
2022-07-24,0.0,0.0,0.0,0.0,0.0,5.428571428571429
2022-07-25,6.0,33.0,0.0,0.0,39.0,8.857142857142858
2022-07-26,0.0,0.0,0.0,3.0,3.0,8.571428571428571
2022-07-27,0.0,5.0,0.0,0.0,5.0,8.571428571428571
2022-07-28,0.0,10.0,0.0,1.0,11.0,8.857142857142858
2022-07-29,0.0,7.0,0.0,0.0,7.0,9.285714285714286
2022-07-30,0.0,0.0,0.0,0.0,0.0,9.285714285714286
